Solution_Approach,Organization,Test,Logic,Process,Others,Average
0.667,0.579,0.0,0.5,0.0,0.0,0.291
0.4,0.496,0.0,0.0,0.0,0.0,0.149
0.8,0.423,0.0,0.0,0.0,0.0,0.204
0.4,0.5,0.0,0.0,0.0,0.0,0.15
0.857,0.528,0.0,0.667,0.0,0.0,0.342
0.667,0.496,0.0,0.4,0.0,0.0,0.26
0.667,0.531,0.0,0.667,0.0,0.333,0.366
0.909,0.508,0.0,0.5,0.0,0.0,0.32
0.667,0.512,0.0,0.0,0.0,0.0,0.196
0.545,0.571,0.0,0.25,0.0,0.0,0.228
